,type,genotype,N,mean,sd,se,gene,log2Mean,lineGroup
2590,Cmbr,tf2,4,70.72600671,15.63163131,7.815815653,Solyc03g112150,6.144168902,tf2.Solyc03g112150
2591,Cmbr,wt,6,54.92607771,21.35119367,8.716588315,Solyc03g112150,5.779419367,wt.Solyc03g112150
2592,Cother,tf2,4,120.8810201,32.62652012,16.31326006,Solyc03g112150,6.91744393,tf2.Solyc03g112150
2593,Cother,wt,3,79.60643775,19.23135466,11.10322779,Solyc03g112150,6.314813201,wt.Solyc03g112150
2594,Ambr,tf2,4,16.73932202,6.153636941,3.076818471,Solyc03g112630,4.065169192,tf2.Solyc03g112630
2595,Ambr,wt,3,29.01781755,17.25523547,9.962314843,Solyc03g112630,4.858867112,wt.Solyc03g112630
2596,Aother,tf2,4,39.25650694,25.31759256,12.65879628,Solyc03g112630,5.294859902,tf2.Solyc03g112630
2597,Aother,wt,5,97.76559812,32.70721275,14.62711021,Solyc03g112630,6.611254992,wt.Solyc03g112630
2598,Bmbr,tf2,3,42.32936901,25.32360593,14.6205907,Solyc03g112630,5.403587078,tf2.Solyc03g112630
2599,Bmbr,wt,4,86.63698439,9.002350586,4.501175293,Solyc03g112630,6.436911122,wt.Solyc03g112630
2600,Bother,tf2,4,106.1349922,19.40915293,9.704576463,Solyc03g112630,6.729756574,tf2.Solyc03g112630
2601,Bother,wt,4,78.93781579,33.64996207,16.82498104,Solyc03g112630,6.302644695,wt.Solyc03g112630
2602,Cmbr,tf2,4,57.92985017,54.41788078,27.20894039,Solyc03g112630,5.856235028,tf2.Solyc03g112630
2603,Cmbr,wt,6,93.22997859,35.49496293,14.49075794,Solyc03g112630,6.542722031,wt.Solyc03g112630
2604,Cother,tf2,4,95.18488573,61.27920816,30.63960408,Solyc03g112630,6.572660603,tf2.Solyc03g112630
2605,Cother,wt,3,96.68683312,19.2426642,11.10975736,Solyc03g112630,6.595247531,wt.Solyc03g112630
2607,Ambr,wt,3,1.187440339,0.445699093,0.257324491,Solyc03g112760,0.247855029,wt.Solyc03g112760
2609,Aother,wt,5,5.431363763,2.324715899,1.039644556,Solyc03g112760,2.44131449,wt.Solyc03g112760
2610,Bmbr,tf2,3,2.036858403,2.633416375,1.520403653,Solyc03g112760,1.026345691,tf2.Solyc03g112760
2611,Bmbr,wt,4,1.943778447,2.358969112,1.179484556,Solyc03g112760,0.958863789,wt.Solyc03g112760
2612,Bother,tf2,4,7.75842011,2.813738591,1.406869296,Solyc03g112760,2.955762898,tf2.Solyc03g112760
2613,Bother,wt,4,9.213535686,6.58624032,3.29312016,Solyc03g112760,3.203754895,wt.Solyc03g112760
2614,Cmbr,tf2,4,2.578773432,2.508392277,1.254196138,Solyc03g112760,1.366685025,tf2.Solyc03g112760
2615,Cmbr,wt,6,2.570847769,2.951259073,1.204846471,Solyc03g112760,1.362244185,wt.Solyc03g112760
2616,Cother,tf2,4,5.564807796,2.568739253,1.284369627,Solyc03g112760,2.476331859,tf2.Solyc03g112760
2617,Cother,wt,3,5.186095441,8.08038804,4.66521421,Solyc03g112760,2.374648757,wt.Solyc03g112760
2618,Ambr,tf2,4,68.38812596,7.477455739,3.73872787,Solyc03g113450,6.095673951,tf2.Solyc03g113450
2619,Ambr,wt,3,59.06363991,15.13477003,8.738063552,Solyc03g113450,5.884198363,wt.Solyc03g113450
2620,Aother,tf2,4,59.14383059,23.70964452,11.85482226,Solyc03g113450,5.886155781,tf2.Solyc03g113450
2621,Aother,wt,5,59.22894886,13.05012942,5.836195301,Solyc03g113450,5.888230578,wt.Solyc03g113450
2622,Bmbr,tf2,3,78.12450828,13.7690139,7.949543885,Solyc03g113450,6.287703299,tf2.Solyc03g113450
2623,Bmbr,wt,4,61.22668988,28.84389744,14.42194872,Solyc03g113450,5.936088783,wt.Solyc03g113450
2624,Bother,tf2,4,75.958591,9.967804754,4.983902377,Solyc03g113450,6.247141239,tf2.Solyc03g113450
2625,Bother,wt,4,53.78045137,27.41995526,13.70997763,Solyc03g113450,5.749009959,wt.Solyc03g113450
2626,Cmbr,tf2,4,60.73402557,27.53450843,13.76725422,Solyc03g113450,5.924433092,tf2.Solyc03g113450
2627,Cmbr,wt,6,86.67699008,29.43824605,12.01811362,Solyc03g113450,6.437577151,wt.Solyc03g113450
2628,Cother,tf2,4,56.92934335,24.57079229,12.28539615,Solyc03g113450,5.831100554,tf2.Solyc03g113450
2629,Cother,wt,3,62.45861102,10.91346443,6.300891629,Solyc03g113450,5.964828581,wt.Solyc03g113450
2630,Ambr,tf2,4,17.43600325,8.62957864,4.31478932,Solyc03g113540,4.123997473,tf2.Solyc03g113540
2631,Ambr,wt,3,7.266088018,5.064698698,2.924105156,Solyc03g113540,2.861178842,wt.Solyc03g113540
2632,Aother,tf2,4,12.51973553,10.94847726,5.474238631,Solyc03g113540,3.646132181,tf2.Solyc03g113540
2633,Aother,wt,5,12.16249628,3.048127376,1.363164003,Solyc03g113540,3.604367458,wt.Solyc03g113540
2634,Bmbr,tf2,3,9.858405063,6.437615175,3.716758854,Solyc03g113540,3.30135426,tf2.Solyc03g113540
2635,Bmbr,wt,4,13.39661889,5.228683984,2.614341992,Solyc03g113540,3.743797027,wt.Solyc03g113540
2636,Bother,tf2,4,19.66822178,10.11958887,5.059794435,Solyc03g113540,4.297794623,tf2.Solyc03g113540
2637,Bother,wt,4,16.33938895,5.93495711,2.967478555,Solyc03g113540,4.030282127,wt.Solyc03g113540
2638,Cmbr,tf2,4,14.44408392,12.25758793,6.128793964,Solyc03g113540,3.852406802,tf2.Solyc03g113540
2639,Cmbr,wt,6,17.72533841,7.436285725,3.035850935,Solyc03g113540,4.147741266,wt.Solyc03g113540
2640,Cother,tf2,4,7.755675454,3.933820043,1.966910021,Solyc03g113540,2.955252433,tf2.Solyc03g113540
2641,Cother,wt,3,14.15595125,2.707884087,1.563397607,Solyc03g113540,3.823336794,wt.Solyc03g113540
2642,Ambr,tf2,4,8.739435536,6.396793489,3.198396745,Solyc03g113920,3.127540102,tf2.Solyc03g113920
2643,Ambr,wt,3,8.155071659,8.148898084,4.704768502,Solyc03g113920,3.027697554,wt.Solyc03g113920
2644,Aother,tf2,4,8.388840785,4.7068313,2.35341565,Solyc03g113920,3.068471465,tf2.Solyc03g113920
2645,Aother,wt,5,12.14111898,8.659796643,3.872778793,Solyc03g113920,3.601829488,wt.Solyc03g113920
2646,Bmbr,tf2,3,124.8548417,216.2549294,124.8548417,Solyc03g113920,6.964107958,tf2.Solyc03g113920
2647,Bmbr,wt,4,6.3338518,2.789149184,1.394574592,Solyc03g113920,2.663083111,wt.Solyc03g113920
2648,Bother,tf2,4,7.808065354,6.347791609,3.173895804,Solyc03g113920,2.964965128,tf2.Solyc03g113920
2649,Bother,wt,4,5.70712027,3.614899402,1.807449701,Solyc03g113920,2.512762966,wt.Solyc03g113920
2650,Cmbr,tf2,4,2.870674101,4.006551821,2.003275911,Solyc03g113920,1.521389555,tf2.Solyc03g113920
2651,Cmbr,wt,6,5.343753436,2.730348716,1.114660196,Solyc03g113920,2.417853443,wt.Solyc03g113920
2652,Cother,tf2,4,6.489970721,5.733733059,2.866866529,Solyc03g113920,2.69821197,tf2.Solyc03g113920
2653,Cother,wt,3,3.551647703,2.189645803,1.264192594,Solyc03g113920,1.828488484,wt.Solyc03g113920
2654,Ambr,tf2,4,55.04909765,20.68961598,10.34480799,Solyc03g114120,5.782647011,tf2.Solyc03g114120
2655,Ambr,wt,3,34.18407597,25.14565583,14.51785117,Solyc03g114120,5.095252523,wt.Solyc03g114120
2656,Aother,tf2,4,58.61249929,17.81248066,8.906240332,Solyc03g114120,5.873136451,tf2.Solyc03g114120
2657,Aother,wt,5,63.3538487,13.99392246,6.258272379,Solyc03g114120,5.98536036,wt.Solyc03g114120
2658,Bmbr,tf2,3,29.35802283,17.1035091,9.874715581,Solyc03g114120,4.875682905,tf2.Solyc03g114120
2659,Bmbr,wt,4,51.77177973,18.86868447,9.434342236,Solyc03g114120,5.694094009,wt.Solyc03g114120
2660,Bother,tf2,4,53.0999262,19.99896306,9.99948153,Solyc03g114120,5.730637951,tf2.Solyc03g114120
2661,Bother,wt,4,48.25339545,30.2285156,15.1142578,Solyc03g114120,5.592558559,wt.Solyc03g114120
2662,Cmbr,tf2,4,181.78036,134.5842288,67.29211439,Solyc03g114120,7.506052525,tf2.Solyc03g114120
2663,Cmbr,wt,6,85.77306734,34.55983721,14.10899446,Solyc03g114120,6.422452809,wt.Solyc03g114120
2664,Cother,tf2,4,92.65481441,36.01090237,18.00545119,Solyc03g114120,6.533794037,tf2.Solyc03g114120
2665,Cother,wt,3,67.67703528,28.93010919,16.70280633,Solyc03g114120,6.080594465,wt.Solyc03g114120
2666,Ambr,tf2,4,9.519136537,5.395107327,2.697553663,Solyc03g114250,3.250830715,tf2.Solyc03g114250
2667,Ambr,wt,3,8.395268468,4.280930728,2.471596508,Solyc03g114250,3.069576461,wt.Solyc03g114250
2668,Aother,tf2,4,7.103550024,5.266492236,2.633246118,Solyc03g114250,2.828540197,tf2.Solyc03g114250
2669,Aother,wt,5,19.38047538,6.904825042,3.087931634,Solyc03g114250,4.276532054,wt.Solyc03g114250
2670,Bmbr,tf2,3,8.160118136,6.113890631,3.529856402,Solyc03g114250,3.028590039,tf2.Solyc03g114250
2671,Bmbr,wt,4,11.7697868,6.056139145,3.028069573,Solyc03g114250,3.557016282,wt.Solyc03g114250
2672,Bother,tf2,4,17.85870018,10.53466118,5.267330589,Solyc03g114250,4.158555174,tf2.Solyc03g114250
2673,Bother,wt,4,10.38435735,4.244995501,2.122497751,Solyc03g114250,3.376340031,wt.Solyc03g114250
2674,Cmbr,tf2,4,8.063798303,6.953827928,3.476913964,Solyc03g114250,3.011459554,tf2.Solyc03g114250
2675,Cmbr,wt,6,8.020531916,4.469005681,1.824463929,Solyc03g114250,3.003697918,wt.Solyc03g114250
2676,Cother,tf2,4,19.75157386,16.27017767,8.135088836,Solyc03g114250,4.303895711,tf2.Solyc03g114250
2677,Cother,wt,3,10.25142597,4.737392316,2.735134729,Solyc03g114250,3.357752697,wt.Solyc03g114250
2678,Ambr,tf2,4,18.49265887,10.05117402,5.025587008,Solyc03g114340,4.208880765,tf2.Solyc03g114340
2679,Ambr,wt,3,11.20398359,0.763389756,0.440743281,Solyc03g114340,3.485939871,wt.Solyc03g114340
2680,Aother,tf2,4,12.31793328,11.07476138,5.537380688,Solyc03g114340,3.622688313,tf2.Solyc03g114340
2681,Aother,wt,5,11.57469087,3.60781183,1.6134625,Solyc03g114340,3.532901758,wt.Solyc03g114340
2682,Bmbr,tf2,3,20.20445718,9.997023782,5.771784372,Solyc03g114340,4.336601687,tf2.Solyc03g114340
2683,Bmbr,wt,4,10.32844686,6.204942338,3.102471169,Solyc03g114340,3.36855142,wt.Solyc03g114340
2684,Bother,tf2,4,15.62228728,6.638455634,3.319227817,Solyc03g114340,3.96553379,tf2.Solyc03g114340
2685,Bother,wt,4,10.16742047,4.588584533,2.294292267,Solyc03g114340,3.3458818,wt.Solyc03g114340
2686,Cmbr,tf2,4,13.31778874,9.969200809,4.984600404,Solyc03g114340,3.735282655,tf2.Solyc03g114340
2687,Cmbr,wt,6,9.875642853,8.690984108,3.548079404,Solyc03g114340,3.303874663,wt.Solyc03g114340
2688,Cother,tf2,4,12.61575522,4.244534792,2.122267396,Solyc03g114340,3.657154668,tf2.Solyc03g114340
2689,Cother,wt,3,9.909144412,1.109652546,0.640658196,Solyc03g114340,3.308760496,wt.Solyc03g114340
2690,Ambr,tf2,4,51.15847318,19.07109083,9.535545415,Solyc03g114450,5.676901303,tf2.Solyc03g114450
2691,Ambr,wt,3,37.56918989,26.5342139,15.31953554,Solyc03g114450,5.231478102,wt.Solyc03g114450
2692,Aother,tf2,4,67.28046806,58.07267965,29.03633982,Solyc03g114450,6.072115837,tf2.Solyc03g114450
2693,Aother,wt,5,49.38402345,3.198262314,1.430306389,Solyc03g114450,5.625972476,wt.Solyc03g114450
2694,Bmbr,tf2,3,21.89937368,13.0344937,7.525468448,Solyc03g114450,4.452817704,tf2.Solyc03g114450
2695,Bmbr,wt,4,19.93920244,8.325565692,4.162782846,Solyc03g114450,4.317535799,wt.Solyc03g114450
2696,Bother,tf2,4,90.75005589,27.78538843,13.89269422,Solyc03g114450,6.503826626,tf2.Solyc03g114450
2697,Bother,wt,4,67.52109814,24.77766234,12.38883117,Solyc03g114450,6.077266463,wt.Solyc03g114450
2698,Cmbr,tf2,4,56.48449017,33.88432368,16.94216184,Solyc03g114450,5.819782874,tf2.Solyc03g114450
2699,Cmbr,wt,6,31.31031203,16.302854,6.655612275,Solyc03g114450,4.968565981,wt.Solyc03g114450
2700,Cother,tf2,4,68.48241785,21.21566604,10.60783302,Solyc03g114450,6.097661734,tf2.Solyc03g114450
2701,Cother,wt,3,40.03808245,35.22894154,20.33943888,Solyc03g114450,5.323300976,wt.Solyc03g114450
2702,Ambr,tf2,4,17.07095471,2.116246382,1.058123191,Solyc03g114470,4.09347184,tf2.Solyc03g114470
2703,Ambr,wt,3,11.16810603,2.873838758,1.659211581,Solyc03g114470,3.481312638,wt.Solyc03g114470
2704,Aother,tf2,4,8.435417863,4.668647994,2.334323997,Solyc03g114470,3.076459537,tf2.Solyc03g114470
2705,Aother,wt,5,14.98470615,5.718102273,2.557213077,Solyc03g114470,3.905418888,wt.Solyc03g114470
2706,Bmbr,tf2,3,7.147147492,4.914406887,2.837334139,Solyc03g114470,2.837367561,tf2.Solyc03g114470
2707,Bmbr,wt,4,13.38990014,3.738263228,1.869131614,Solyc03g114470,3.743073296,wt.Solyc03g114470
2708,Bother,tf2,4,13.65901398,4.768484486,2.384242243,Solyc03g114470,3.771781437,tf2.Solyc03g114470
2709,Bother,wt,4,11.76042591,7.78718806,3.89359403,Solyc03g114470,3.555868404,wt.Solyc03g114470
2710,Cmbr,tf2,4,15.05630462,11.64199678,5.820998391,Solyc03g114470,3.912295817,tf2.Solyc03g114470
2711,Cmbr,wt,6,13.93908096,5.57368738,2.275448344,Solyc03g114470,3.801063539,wt.Solyc03g114470
2712,Cother,tf2,4,13.40122169,4.596925434,2.298462717,Solyc03g114470,3.744292621,tf2.Solyc03g114470
2713,Cother,wt,3,10.17022431,6.831886099,3.944391278,Solyc03g114470,3.346279594,wt.Solyc03g114470
2714,Ambr,tf2,4,15.07557084,3.285834504,1.642917252,Solyc03g114850,3.914140726,tf2.Solyc03g114850
2715,Ambr,wt,3,15.21499856,7.179959707,4.14535167,Solyc03g114850,3.927422292,wt.Solyc03g114850
2716,Aother,tf2,4,19.51207778,19.44414891,9.722074457,Solyc03g114850,4.286295509,tf2.Solyc03g114850
2717,Aother,wt,5,37.79475375,11.23602106,5.024901377,Solyc03g114850,5.240114084,wt.Solyc03g114850
2718,Bmbr,tf2,3,39.4517027,5.404739799,3.120427978,Solyc03g114850,5.302015662,tf2.Solyc03g114850
2719,Bmbr,wt,4,31.91789732,10.0156447,5.007822352,Solyc03g114850,4.996293708,wt.Solyc03g114850
2720,Bother,tf2,4,25.28314912,11.18554857,5.592774284,Solyc03g114850,4.660104263,tf2.Solyc03g114850
2721,Bother,wt,4,31.76800015,15.8470685,7.92353425,Solyc03g114850,4.989502368,wt.Solyc03g114850
2722,Cmbr,tf2,4,57.57140727,61.89192557,30.94596279,Solyc03g114850,5.847280573,tf2.Solyc03g114850
2723,Cmbr,wt,6,25.35622884,17.04888554,6.960178375,Solyc03g114850,4.664268288,wt.Solyc03g114850
2724,Cother,tf2,4,20.44973809,17.71984895,8.859924477,Solyc03g114850,4.354010461,tf2.Solyc03g114850
2725,Cother,wt,3,19.64983276,7.941326615,4.584927059,Solyc03g114850,4.296445129,wt.Solyc03g114850
2726,Ambr,tf2,4,33.541361,17.70936275,8.854681374,Solyc03g114930,5.067869325,tf2.Solyc03g114930
2727,Ambr,wt,3,26.79566443,5.11044553,2.950517103,Solyc03g114930,4.743927685,wt.Solyc03g114930
2728,Aother,tf2,4,41.78616025,12.23470531,6.117352654,Solyc03g114930,5.38495329,tf2.Solyc03g114930
2729,Aother,wt,5,25.94072243,9.200518203,4.114596826,Solyc03g114930,4.697146753,wt.Solyc03g114930
2730,Bmbr,tf2,3,27.66734195,13.13108898,7.581237755,Solyc03g114930,4.790112143,tf2.Solyc03g114930
2731,Bmbr,wt,4,23.93896623,12.51360299,6.256801497,Solyc03g114930,4.581288948,wt.Solyc03g114930
2732,Bother,tf2,4,44.85526737,28.1553637,14.07768185,Solyc03g114930,5.487205506,tf2.Solyc03g114930
2733,Bother,wt,4,24.33179972,8.656251858,4.328125929,Solyc03g114930,4.604771129,wt.Solyc03g114930
2734,Cmbr,tf2,4,41.91700778,21.39752964,10.69876482,Solyc03g114930,5.38946383,tf2.Solyc03g114930
2735,Cmbr,wt,6,23.52681279,16.37913972,6.686755789,Solyc03g114930,4.556233985,wt.Solyc03g114930
2736,Cother,tf2,4,54.95203811,27.70570479,13.85285239,Solyc03g114930,5.780101085,tf2.Solyc03g114930
2737,Cother,wt,3,36.15339385,9.666911686,5.581194064,Solyc03g114930,5.17605918,wt.Solyc03g114930
2738,Ambr,tf2,4,39.2237951,22.89299512,11.44649756,Solyc03g115250,5.293657225,tf2.Solyc03g115250
2739,Ambr,wt,3,101.9615258,82.41982169,47.58510624,Solyc03g115250,6.671881057,wt.Solyc03g115250
2740,Aother,tf2,4,45.19774857,10.44239469,5.221197343,Solyc03g115250,5.498179005,tf2.Solyc03g115250
2741,Aother,wt,5,35.57605019,24.9681283,11.16608643,Solyc03g115250,5.15283444,wt.Solyc03g115250
2742,Bmbr,tf2,3,34.4234979,32.89541416,18.99217622,Solyc03g115250,5.105321797,tf2.Solyc03g115250
2743,Bmbr,wt,4,34.89110064,16.20272589,8.101362943,Solyc03g115250,5.124787203,wt.Solyc03g115250
2744,Bother,tf2,4,38.09104951,19.76412727,9.882063635,Solyc03g115250,5.251380133,tf2.Solyc03g115250
2745,Bother,wt,4,46.69536511,28.99210115,14.49605057,Solyc03g115250,5.545207453,wt.Solyc03g115250
2746,Cmbr,tf2,4,57.34168706,31.82816332,15.91408166,Solyc03g115250,5.841512446,tf2.Solyc03g115250
2747,Cmbr,wt,6,73.41464812,87.18306685,35.592338,Solyc03g115250,6.197996042,wt.Solyc03g115250
2748,Cother,tf2,4,23.28020171,16.10968622,8.05484311,Solyc03g115250,4.541031653,tf2.Solyc03g115250
2749,Cother,wt,3,45.18210877,12.32089298,7.113470879,Solyc03g115250,5.497679702,wt.Solyc03g115250
2750,Ambr,tf2,4,31.991841,8.533594001,4.266797,Solyc03g115820,4.999632111,tf2.Solyc03g115820
2751,Ambr,wt,3,20.94169671,10.28108541,5.935787431,Solyc03g115820,4.38830643,wt.Solyc03g115820
2752,Aother,tf2,4,27.76540963,12.99087476,6.495437379,Solyc03g115820,4.795216775,tf2.Solyc03g115820
2753,Aother,wt,5,47.01362215,22.29811613,9.972020686,Solyc03g115820,5.555006932,wt.Solyc03g115820
2754,Bmbr,tf2,3,19.85599667,12.41411576,7.167293077,Solyc03g115820,4.311502873,tf2.Solyc03g115820
2755,Bmbr,wt,4,25.87229173,14.40536805,7.202684025,Solyc03g115820,4.693335947,wt.Solyc03g115820
2756,Bother,tf2,4,57.07770279,18.54312556,9.27156278,Solyc03g115820,5.834855367,tf2.Solyc03g115820
2757,Bother,wt,4,33.70185457,16.00631051,8.003155256,Solyc03g115820,5.074756078,wt.Solyc03g115820
2758,Cmbr,tf2,4,32.5547217,18.43985202,9.21992601,Solyc03g115820,5.0247949,tf2.Solyc03g115820
2759,Cmbr,wt,6,24.54571606,32.27844366,13.17761944,Solyc03g115820,4.617399349,wt.Solyc03g115820
2760,Cother,tf2,4,43.81183152,26.40778856,13.20389428,Solyc03g115820,5.453248622,tf2.Solyc03g115820
2761,Cother,wt,3,26.27743827,11.99408281,6.924786939,Solyc03g115820,4.715752732,wt.Solyc03g115820
2762,Ambr,tf2,4,271.1081579,44.71233753,22.35616876,Solyc03g115980,8.082724716,tf2.Solyc03g115980
2763,Ambr,wt,3,199.4744561,11.02728114,6.366603736,Solyc03g115980,7.640060202,wt.Solyc03g115980
2764,Aother,tf2,4,393.0928446,91.50438956,45.75219478,Solyc03g115980,8.618726293,tf2.Solyc03g115980
2765,Aother,wt,5,238.9449633,70.10607571,31.35239019,Solyc03g115980,7.900534547,wt.Solyc03g115980
2766,Bmbr,tf2,3,186.3308568,92.58248401,53.45252206,Solyc03g115980,7.541722797,tf2.Solyc03g115980
2767,Bmbr,wt,4,185.8995248,58.01621399,29.00810699,Solyc03g115980,7.538379272,wt.Solyc03g115980
2768,Bother,tf2,4,330.4389354,28.42315868,14.21157934,Solyc03g115980,8.368239879,tf2.Solyc03g115980
2769,Bother,wt,4,228.9042357,135.9257713,67.96288564,Solyc03g115980,7.838600349,wt.Solyc03g115980
2770,Cmbr,tf2,4,321.8331906,149.6645777,74.83228883,Solyc03g115980,8.330169308,tf2.Solyc03g115980
2771,Cmbr,wt,6,126.4239819,105.5561206,43.09310577,Solyc03g115980,6.98212635,wt.Solyc03g115980
2772,Cother,tf2,4,295.6778395,59.14262946,29.57131473,Solyc03g115980,8.20788231,tf2.Solyc03g115980
2773,Cother,wt,3,264.9225927,67.91266074,39.20939296,Solyc03g115980,8.049427072,wt.Solyc03g115980
2774,Ambr,tf2,4,15.73616885,7.670855695,3.835427847,Solyc03g116590,3.976012438,tf2.Solyc03g116590
2775,Ambr,wt,3,21.50140457,27.23662478,15.72507265,Solyc03g116590,4.426359001,wt.Solyc03g116590
2776,Aother,tf2,4,16.8549044,11.53282455,5.766412274,Solyc03g116590,4.075096539,tf2.Solyc03g116590
2777,Aother,wt,5,14.87017446,4.327855514,1.935475825,Solyc03g116590,3.894349668,wt.Solyc03g116590
2778,Bmbr,tf2,3,4.733616032,3.066799896,1.770617746,Solyc03g116590,2.242942686,tf2.Solyc03g116590
2779,Bmbr,wt,4,10.39596922,5.499309647,2.749654824,Solyc03g116590,3.377952363,wt.Solyc03g116590
2780,Bother,tf2,4,19.40675035,9.069921304,4.534960652,Solyc03g116590,4.278486655,tf2.Solyc03g116590
2781,Bother,wt,4,10.96450571,6.797757939,3.39887897,Solyc03g116590,3.454768871,wt.Solyc03g116590
2782,Cmbr,tf2,4,14.86348262,10.4948774,5.247438699,Solyc03g116590,3.893700284,tf2.Solyc03g116590
2783,Cmbr,wt,6,12.31307769,3.316542333,1.353972738,Solyc03g116590,3.622119507,wt.Solyc03g116590
2784,Cother,tf2,4,10.51930906,6.386262711,3.193131356,Solyc03g116590,3.394968043,tf2.Solyc03g116590
2785,Cother,wt,3,24.5047138,15.84534228,9.148312633,Solyc03g116590,4.614987392,wt.Solyc03g116590
2786,Ambr,tf2,4,2.247287977,1.383190809,0.691595404,Solyc03g116870,1.16818501,tf2.Solyc03g116870
2787,Ambr,wt,3,2.257500345,1.137434335,0.656698019,Solyc03g116870,1.174726208,wt.Solyc03g116870
2788,Aother,tf2,4,2.351806434,3.27566147,1.637830735,Solyc03g116870,1.233769323,tf2.Solyc03g116870
2789,Aother,wt,5,9.468288077,5.029267646,2.249156867,Solyc03g116870,3.243103601,wt.Solyc03g116870
2791,Bmbr,wt,4,1.536899325,1.927289753,0.963644877,Solyc03g116870,0.620022664,wt.Solyc03g116870
2792,Bother,tf2,4,8.493703094,4.065556396,2.032778198,Solyc03g116870,3.086393679,tf2.Solyc03g116870
2793,Bother,wt,4,7.076854703,5.729743559,2.864871779,Solyc03g116870,2.823108299,wt.Solyc03g116870
2794,Cmbr,tf2,4,3.74940503,3.260396536,1.630198268,Solyc03g116870,1.906661681,tf2.Solyc03g116870
2795,Cmbr,wt,6,2.109215664,4.440553074,1.812848201,Solyc03g116870,1.076706616,wt.Solyc03g116870
2796,Cother,tf2,4,4.228386915,2.940833561,1.470416781,Solyc03g116870,2.080107395,tf2.Solyc03g116870
2797,Cother,wt,3,5.91477639,5.127113384,2.960140293,Solyc03g116870,2.564323628,wt.Solyc03g116870
2798,Ambr,tf2,4,45.35269688,6.627276416,3.313638208,Solyc03g117010,5.503116437,tf2.Solyc03g117010
2799,Ambr,wt,3,90.46081063,93.56774738,54.02136414,Solyc03g117010,6.499221019,wt.Solyc03g117010
2800,Aother,tf2,4,48.61926762,18.88987347,9.444936734,Solyc03g117010,5.603456256,tf2.Solyc03g117010
2801,Aother,wt,5,46.11051265,5.469410992,2.445994955,Solyc03g117010,5.527023801,wt.Solyc03g117010
2802,Bmbr,tf2,3,41.82770505,23.42673504,13.52543178,Solyc03g117010,5.386386939,tf2.Solyc03g117010
2803,Bmbr,wt,4,47.7944228,7.726984711,3.863492356,Solyc03g117010,5.578770373,wt.Solyc03g117010
2804,Bother,tf2,4,34.693186,19.24360713,9.621803564,Solyc03g117010,5.11658043,tf2.Solyc03g117010
2805,Bother,wt,4,31.96406062,11.10585156,5.552925778,Solyc03g117010,4.998378791,wt.Solyc03g117010
2806,Cmbr,tf2,4,115.0092117,147.2950604,73.64753019,Solyc03g117010,6.845605608,tf2.Solyc03g117010
2807,Cmbr,wt,6,52.70663211,11.12213063,4.540590817,Solyc03g117010,5.719912603,wt.Solyc03g117010
2808,Cother,tf2,4,55.60580391,28.94601376,14.47300688,Solyc03g117010,5.797163568,tf2.Solyc03g117010
2809,Cother,wt,3,47.84197663,2.382145693,1.375332457,Solyc03g117010,5.580205092,wt.Solyc03g117010
2810,Ambr,tf2,4,91.52398422,25.78793171,12.89396585,Solyc03g117510,6.516077952,tf2.Solyc03g117510
2811,Ambr,wt,3,97.72863999,15.89428759,9.176571221,Solyc03g117510,6.61070951,wt.Solyc03g117510
2812,Aother,tf2,4,82.96609625,23.07236713,11.53618356,Solyc03g117510,6.37445,tf2.Solyc03g117510
2813,Aother,wt,5,74.1444211,16.86428585,7.541937912,Solyc03g117510,6.212266238,wt.Solyc03g117510
2814,Bmbr,tf2,3,106.4846472,90.52839262,52.26659185,Solyc03g117510,6.734501629,tf2.Solyc03g117510
2815,Bmbr,wt,4,110.3767214,33.00280527,16.50140264,Solyc03g117510,6.786292128,wt.Solyc03g117510
2816,Bother,tf2,4,63.60335876,15.47822982,7.739114912,Solyc03g117510,5.991031048,tf2.Solyc03g117510
2817,Bother,wt,4,51.25500332,37.08670393,18.54335197,Solyc03g117510,5.679620937,wt.Solyc03g117510
