"genotype" "gene" "Ambr" "Aother" "Bmbr" "Bother" "Cmbr" "Cother" "PC1" "PC2" "PC3" "PC4" "PC5" "PC6" "ssom$unit.classif" "ssom$distances"
"36" "tf2" "Solyc00g009141" -0.0897989111539089 -0.300485477400934 1.99461444521896 -0.730307127125552 -0.374356426102836 -0.499666503435732 1.92331667796835 0.0309198463267104 -0.439144577455517 0.146162735407334 0.114857954049032 2.77555756156289e-16 4 0.619402853413159
"37" "tf2" "Solyc00g009142" -0.411767651825264 -0.39430673338066 2.03909472235413 -0.447730777696291 -0.32838118661183 -0.456908372840089 1.91136988714316 -0.307562566571331 -0.231321340200428 0.0658545995673105 -0.0692159508223681 -2.22044604925031e-16 7 0.308188288345775
"38" "tf2" "Solyc00g009143" -0.405007369898557 -0.357696646787435 2.03907850241513 -0.467730455209254 -0.357116944476359 -0.451527086043526 1.90977780078477 -0.304023341526966 -0.241003718315621 0.103543195997784 -0.0358775398871614 -2.77555756156289e-16 7 0.204413597485678
"39" "tf2" "Solyc00g009144" -0.407592217239431 -0.388053976403258 2.04001790203749 -0.453169301817082 -0.355310912811653 -0.435891493766061 1.90048045915516 -0.316877035451848 -0.251964092913903 0.0904357556531939 -0.0649515702332849 -3.33066907387547e-16 7 0.0909156978435858
"40" "tf2" "Solyc00g009145" -0.434882102126199 -0.370328327389428 2.04011656178311 -0.425792534075356 -0.365651709085176 -0.443461889106947 1.90112859999403 -0.341163701912856 -0.219330938539988 0.108058031253251 -0.0675872737372415 -2.77555756156289e-16 8 0.0954037484392427
"41" "tf2" "Solyc00g009146" -0.470459565749177 -0.402830874461664 2.03729348925 -0.388456406463281 -0.303524745313675 -0.472021897262202 1.91257560973232 -0.354527805732028 -0.166562732168705 0.0428498901214893 -0.100042516219357 -3.33066907387547e-16 7 0.12288575130947
"42" "tf2" "Solyc00g009148" -0.469952966075058 -0.388128856072165 2.03538090001049 -0.423611149391072 -0.27135548149254 -0.482332446979655 1.9227727134797 -0.337490106233347 -0.165871445920954 0.0152880239837952 -0.0620597512405913 -2.22044604925031e-16 7 0.0985563437651655
"43" "tf2" "Solyc00g009650" -0.549490460777118 -0.457843143231036 2.02526147534254 -0.199645366049793 -0.331345221920649 -0.48693728336394 1.8851896007663 -0.446947350240436 -0.0527044037838899 0.0658640280894898 -0.252614869228494 -1.66533453693773e-16 4 0.313368293481945
"44" "tf2" "Solyc00g009760" 0.673896766703814 0.911997857957431 -1.88226250566352 0.339922216254153 -0.187178666285604 0.14362433103373 -1.84043298279269 1.35961104894303 1.10299135391302 0.610204688207792 0.506037315125441 1.62370117351429e-15 1 1.01083853911653
"45" "tf2" "Solyc00g009765" 1.00462020551953 0.0316486196972753 -1.78006245863136 0.338397079247765 0.761459623543518 -0.356063069376722 -1.45868505941414 1.93535395947059 1.13882790476451 -0.503529314697329 -0.0645264318580906 2.60902410786912e-15 1 1.24562506369108
"46" "tf2" "Solyc00g010410" 0.762080763912463 0.209280246831056 -1.96175774397034 0.370554469834887 0.624188860452278 -0.00434659706034686 -1.79921446442914 1.61106447734077 1.13319973776431 -0.369841821122836 0.102642415040677 2.58126853225349e-15 1 1.21932029321779
"47" "tf2" "Solyc00g010420" 0.750871915399346 0.201241223781926 -1.93849908179551 0.309233474970928 0.734190674996968 -0.0570382073536553 -1.73794194801374 1.64595225053642 1.15124754169392 -0.47788734985011 0.151604251824078 2.33146835171283e-15 1 1.21161892073167
"48" "tf2" "Solyc00g010520" 0.726853369286366 0.568305327128445 -1.97834435726474 0.274047777965399 0.39959169726817 0.00954618561635857 -1.81617696619517 1.57733120944847 1.16851839728154 -0.0464949432411903 0.390981207222639 2.44249065417534e-15 1 1.02363223101712
"49" "tf2" "Solyc00g010525" 0.796572174792011 1.00117722298172 -1.83269737346221 0.0474355691831014 -0.0379390062835035 0.0254514127888763 -1.69285855269161 1.57450432263028 1.02343699688299 0.493501351675848 0.749632829634544 1.99840144432528e-15 1 0.827702842641052
"50" "tf2" "Solyc00g010530" 0.811182486983994 1.16066387916616 -1.63266308745542 0.123886200513975 -0.553007221556447 0.0899377423477349 -1.59351645930896 1.41549220895234 0.897501513920752 1.0307767117904 0.713808813281317 1.72084568816899e-15 1 0.963918160111701
"51" "tf2" "Solyc00g010750" -0.434733948436378 1.46129112124204 -1.57399038203394 -0.0454349801479693 0.195492904105297 0.397375285270955 -1.60677830100363 0.399928848177848 1.36824663189531 0.261898219502669 1.41040555030572 1.70002900645727e-16 1 1.34342510725702
"52" "tf2" "Solyc00g010755" 0.840600829992311 0.386870009662987 -1.96767744826885 0.377111742642577 0.0028926086347156 0.360202257336263 -2.02796700558901 1.42300643439724 0.82040280082747 0.238549782502338 0.13443306474221 1.70956998557514e-15 1 1.2028212851401
"53" "tf2" "Solyc00g010780" 1.08984114348416 0.499120349967328 -1.8778866110076 0.172361048757203 0.067368073686882 0.0491959951120278 -1.76554277342934 1.79008762706535 0.824338076248387 0.254668196177578 0.281734542398339 2.22044604925031e-15 1 0.983918811954649
"54" "tf2" "Solyc00g010930" 1.21311334010905 0.575400242513451 -1.78458210170904 0.0652484828528986 0.0196640917735657 -0.0888440555399258 -1.60579158174422 1.94030834267441 0.788429115605203 0.340870676227223 0.357346628124799 1.97064586870965e-15 1 0.905532162048535
"55" "tf2" "Solyc00g011150" 1.84087404004843 0.137388372212608 -1.1608929110642 -0.367872097942794 -0.289095475775152 -0.160401927478896 -1.01800504445761 2.31488417359652 -0.0471614894695809 0.475789767754454 0.110855955960524 2.52575738102223e-15 1 1.28555659054469
"56" "tf2" "Solyc00g011160" 0.900228603722431 0.688377174117888 -1.8529531767894 -0.175484949504669 0.498096544619615 -0.0582641961658663 -1.61335396910992 1.80912113568674 0.936143401571901 -0.126130253654147 0.739372704025112 1.83186799063151e-15 1 0.867791902540465
"57" "tf2" "Solyc00g011170" 0.809559285512243 1.58769347033864 -1.04353016193126 -0.225730073516585 -0.718512245608019 -0.409480274795019 -0.794370349949851 1.52391410464913 0.935550536482744 1.34707377025877 1.13404083190053 1.94289029309402e-15 1 0.906128521000957
"58" "tf2" "Solyc00g011175" -0.616619382297655 -0.0165407580576082 1.9672894287782 -0.122696860452725 -0.620556375396304 -0.590876052573909 1.86916313568563 -0.477266722360787 0.178026702750083 0.512084574616605 -0.0302265929497188 -3.33066907387547e-16 4 0.305695339295868
"59" "tf2" "Solyc00g011670" -0.124293180741483 1.02602616501753 -1.51680777974757 1.18028633650703 -0.480479207356539 -0.0847323336789629 -1.51811463307927 0.527831410787695 1.83165839254565 0.969087900595707 0.0906443280730558 5.27355936696949e-16 1 1.61700935350133
"60" "tf2" "Solyc00g011673" -0.157047662540042 1.08672279307939 -1.41615848268746 1.18464189236803 -0.615326962879763 -0.0828315773401623 -1.4402522869741 0.452895533474107 1.80504293059409 1.11207544491131 0.106829733590916 9.43689570931383e-16 1 1.66929510226566
"61" "tf2" "Solyc00g011677" -0.382813829244792 1.31395482751707 -1.3217918299202 1.03900549032498 -0.53646057302505 -0.111894085652009 -1.31423641909242 0.301160527945456 1.90161172268279 1.08321525596546 0.40803127761694 1.13797860024079e-15 1 1.64819799914888
"62" "tf2" "Solyc00g011870" -0.470985627585558 1.10127200747556 -1.32968105851738 1.17138106761302 -0.632100254214442 0.160113865228801 -1.4838866613567 0.0629965266942301 1.75401496298964 1.06986088994825 0.192943815039319 4.16333634234434e-17 1 1.88086143409275
"63" "tf2" "Solyc00g011880" 0.500529670271985 -0.413582407403834 -1.12864547978522 -0.025765581207468 1.70295721462289 -0.635493416498347 -0.653228012967592 1.65326459903038 1.16376832542182 -1.61457484481212 0.037531572260729 1.88737914186277e-15 1 1.94027594683412
"64" "tf2" "Solyc00g011895" -0.710904421376675 -0.152733007907952 1.97773916356951 -0.0720275479714865 -0.597483349731818 -0.44459083658158 1.79812198821025 -0.633753971892576 0.110864197985349 0.420192568862342 -0.127982697417628 -7.7715611723761e-16 4 0.473387674767403
"65" "tf2" "Solyc00g012430" 0.536479938300087 0.721408746046694 -1.73432769715356 0.878715745215889 -0.607839417472998 0.205562685063886 -1.83889700384851 1.0151827620909 1.18924438350526 0.974470618916036 -0.0319405084073713 1.90819582357449e-15 1 1.61302865134355
"66" "tf2" "Solyc00g012435" -0.446305261441649 -0.275410580441725 2.03528945695842 -0.47298989348731 -0.36762538025889 -0.472958341328843 1.91945852756357 -0.324257996666723 -0.188144861665727 0.141209209546797 0.0302459203983545 -3.33066907387547e-16 7 0.0793736111666405
"67" "tf2" "Solyc00g012440" 0.478018315313284 0.790605647107218 -1.96815207028546 0.259386291192908 0.453174932076262 -0.0130331154042095 -1.78307353962146 1.40168070474769 1.35574949109254 -0.0392582372576054 0.610023114372988 1.77635683940025e-15 1 1.06023628211416
"68" "tf2" "Solyc00g012540" -0.107433178077072 -0.100363225473512 1.97551614444064 -0.45525762345199 -0.596300308227202 -0.716161809210867 1.97290994663337 0.0479841163211003 -0.142005632742496 0.483622826386798 0.0277682600039937 1.11022302462516e-16 4 0.2489309287683
"69" "tf2" "Solyc00g012640" -0.150664588621008 -0.128978776637721 1.99422149000886 -0.551222016205498 -0.541672573986213 -0.621683534558417 1.95633770377179 -0.0119841984667381 -0.232121914148358 0.394783540920967 0.0931363879913951 -5.55111512312578e-17 4 0.263440341234004
"70" "tf2" "Solyc00g012650" -0.207360745523163 -0.124053429952524 2.00251816538942 -0.536152950065166 -0.564616522875443 -0.57033451697312 1.93501182532706 -0.0895855198640533 -0.238133327684455 0.407901485571313 0.096713465452367 -1.66533453693773e-16 4 0.20610894230503
"71" "tf2" "Solyc00g012660" -0.207360745523163 -0.124053429952524 2.00251816538942 -0.536152950065166 -0.564616522875443 -0.57033451697312 1.93501182532706 -0.0895855198640533 -0.238133327684455 0.407901485571313 0.096713465452367 -1.66533453693773e-16 4 0.20610894230503
"72" "tf2" "Solyc00g012670" -0.211093881480325 -0.129277183603768 2.00390431793904 -0.534003007514641 -0.56195728165196 -0.567572963688346 1.93466991386865 -0.0944367697914039 -0.238825987914447 0.403061128939472 0.0928527713756988 -3.33066907387547e-16 4 0.205274151119175
"73" "tf2" "Solyc00g012680" -0.252433955324485 -0.187264012393006 2.0176322995319 -0.509642689750078 -0.531909274658805 -0.53638236740553 1.92914990287488 -0.147981301006325 -0.245977570587712 0.348872933695096 0.0499097903841139 2.77555756156289e-16 4 0.186254078833899
"74" "tf2" "Solyc00g012690" -0.276648138803696 -0.115499923780274 2.00939234468475 -0.518653042000343 -0.546498689893867 -0.552092550206572 1.93185869587128 -0.15604911797272 -0.208091302065976 0.387132569928496 0.107992136607103 2.77555756156289e-16 4 0.201574004498648
"75" "tf2" "Solyc00g012700" -0.371706267251212 -0.147075626924557 2.02166781104737 -0.504129052677971 -0.508287247531769 -0.490469616661863 1.91263223545411 -0.262730291936794 -0.205648236930231 0.324854192523233 0.103855483214779 -2.22044604925031e-16 4 0.215354267925411
"76" "tf2" "Solyc00g012702" -0.439218287584794 -0.296753912236347 2.03792111149223 -0.443876955147374 -0.409911881411779 -0.448160075111935 1.90238076317197 -0.342670443771282 -0.207974575212549 0.174046457897147 -0.0105116962943161 -3.88578058618805e-16 7 0.0791534817509489
"77" "tf2" "Solyc00g012704" -0.435930054872962 -0.343650153312843 2.03992077669088 -0.423846709785599 -0.394947112003952 -0.441546746715521 1.89836725843501 -0.346541971337792 -0.216314972207241 0.144964352299064 -0.0545177378513665 -3.88578058618805e-16 7 0.149138709897884
"78" "tf2" "Solyc00g012706" -0.460549703409599 -0.268804764878787 2.03591690375964 -0.405215083685659 -0.439107740527933 -0.462239611257662 1.90203829877836 -0.362920952701333 -0.168174207321146 0.215725653518948 -0.0178702147942362 -2.77555756156289e-16 7 0.196083354404788
"79" "tf2" "Solyc00g012708" -0.436967244117015 -0.303464130977995 2.03843806904643 -0.441218393166334 -0.425031057214699 -0.431757243570385 1.89305047181189 -0.35143423549359 -0.222798469412921 0.184259930689825 -0.0187062396463233 -2.77555756156289e-16 7 0.07801287845238
"80" "tf2" "Solyc00g013110" -0.448807386663128 -0.254575753166757 2.03450181540713 -0.436230511437164 -0.403535048753711 -0.491353115386371 1.92174719411834 -0.328559852692145 -0.158434968079015 0.188671043952613 0.0140889482749059 -3.88578058618805e-16 4 0.243492066919401
"81" "tf2" "Solyc00g013120" -0.614097180344263 1.08132519199865 1.47374194728014 -0.523715979385025 -0.748138423129992 -0.669115556419513 1.54544931010461 -0.207219161695541 0.521338179466116 1.00027310284962 1.01772995188745 -2.22044604925031e-16 4 1.28877678332133
"82" "tf2" "Solyc00g013130" -0.44405617755953 -0.279756179499388 2.03553611781818 -0.429298685259819 -0.379938823320472 -0.50248625217897 1.92843257127788 -0.31853288306977 -0.154062230143089 0.160148494180065 -0.00612454655531872 -2.77555756156289e-16 4 0.243085019499428
"83" "tf2" "Solyc00g013133" -0.47446296907831 -0.269361763393924 2.03425301242467 -0.464237796693202 -0.352548880701662 -0.473641602557574 1.91933920245659 -0.345511206199252 -0.166634370120796 0.127756117083975 0.0365296844110828 -3.88578058618805e-16 4 0.43833534452108
"84" "tf2" "Solyc00g013137" -0.462440871491052 -0.276929696735895 2.03435001793522 -0.47139705438266 -0.342801255854053 -0.480781139471559 1.92423140651862 -0.330133191513005 -0.171276425175087 0.117089515003887 0.0347087142361101 -4.44089209850063e-16 4 0.425187020103888
"85" "tf2" "Solyc00g013150" -0.459579852972008 -0.334617153073023 2.03709726844255 -0.43248084102572 -0.328976708013812 -0.48144271335799 1.92198976743101 -0.335059567371494 -0.169847818856807 0.0882481093811266 -0.0299939995925553 -2.77555756156289e-16 4 0.71488225467889
"86" "tf2" "Solyc00g013155" -0.458604559812827 -0.333692405325896 2.03706269566599 -0.437057294793363 -0.328054241736434 -0.479654193997468 1.92167146348314 -0.334117258219764 -0.173051152140829 0.0870528522917376 -0.0262360776317694 -1.66533453693773e-16 4 0.717268593025662
"87" "tf2" "Solyc00g013160" -0.453709032574245 -0.329059864482491 2.03670391808712 -0.455787100237726 -0.32343357131768 -0.474714349474979 1.92144643357398 -0.328222292074932 -0.184589912294215 0.0820599281135418 -0.0104487386560554 -5.55111512312578e-16 4 0.707879612146575
"88" "tf2" "Solyc00g013170" -0.455636526587665 -0.330882756688948 2.03686630320175 -0.448435807301624 -0.325251742109301 -0.476659470514213 1.92155617237684 -0.330545107341972 -0.180064419331468 0.0840219669224323 -0.0166501974036108 -3.88578058618805e-16 4 0.707911603830811
"89" "tf2" "Solyc00g013180" -0.479118189196782 -0.323768931025347 2.0374319689407 -0.455887188059338 -0.347475470048707 -0.431182190610528 1.89891319636393 -0.372260947089187 -0.203685082406834 0.0986445252205375 -0.00267720436311178 -3.88578058618805e-16 4 0.709483003680149
"90" "tf2" "Solyc00g013181" -0.374111443587729 -0.419528148082721 2.03842284232609 -0.375299130477977 -0.363966634734618 -0.505517485443041 1.92334797500872 -0.273336395331579 -0.197399026672904 0.108146673008525 -0.150921681639819 -2.22044604925031e-16 8 0.120183106777619
"91" "tf2" "Solyc00g013182" -0.44523736093901 -0.402816769150863 2.03956466657728 -0.437151271918769 -0.332190026796123 -0.422169237772515 1.89294513247868 -0.353381447332963 -0.236955655431125 0.0601273388117468 -0.0739820029889852 -4.44089209850063e-16 7 0.828622279688686
"92" "tf2" "Solyc00g013183" -0.417815865201046 -0.417687443114244 2.03713107318363 -0.446642616847929 -0.286461866910243 -0.468523281110167 1.91780442866259 -0.301410446350112 -0.219830534334064 0.0192576128822024 -0.0791075759555703 -2.77555756156289e-16 8 0.150521641196342
"93" "tf2" "Solyc00g013184" -0.454331532161364 -0.329231732326409 2.03831613292378 -0.4409722652872 -0.357490434202218 -0.456290168946586 1.90949401454353 -0.345219644161027 -0.195589209954323 0.113224224142185 -0.024514575235051 -3.33066907387547e-16 7 0.0527641675699128
"94" "tf2" "Solyc00g013185" -0.463061738776235 -0.349039680905828 2.03872435072296 -0.446891859545582 -0.347171607911314 -0.432559463584005 1.89895407894615 -0.361420492773936 -0.213567636433964 0.0919777438871474 -0.0295354960031229 -2.22044604925031e-16 7 0.540608071946317
"95" "tf2" "Solyc00g013186" -0.432797916744395 -0.376418459459698 2.04054467214179 -0.407033100492923 -0.382438019133273 -0.441857176311505 1.89717796356772 -0.346276679760338 -0.217488821410944 0.12375937012229 -0.0872395754828241 -1.66533453693773e-16 8 0.22531464615017
"96" "tf2" "Solyc00g013188" -0.452243660449263 -0.33061535321122 2.03844018395102 -0.453098817377768 -0.35856053341493 -0.443921819497839 1.90467593760282 -0.347333133239097 -0.210458190930299 0.110969649882287 -0.0171924821008412 -3.33066907387547e-16 4 0.388404010131397
"97" "tf2" "Solyc00g014170" -0.555182197107389 -0.118061859586424 2.00568518436399 -0.533554646335587 -0.23933280863223 -0.559553672702361 1.9580397053424 -0.329184572227373 -0.0348656925603018 0.0717949914351411 0.21810072838897 -2.77555756156289e-16 7 0.15059760435747
"98" "tf2" "Solyc00g014180" -0.530126645149844 -0.135727484082831 2.01003325457807 -0.533696459892016 -0.25188371332756 -0.558598952125817 1.959814327838 -0.313054248359403 -0.0554196183805349 0.0793148675315016 0.198739208245878 -3.33066907387547e-16 7 0.0814470485251114
"99" "tf2" "Solyc00g014190" -0.573013895082039 -0.112111570343731 2.0046397780303 -0.550209674885716 -0.239980391674316 -0.529324246044502 1.94415510639205 -0.354148647601823 -0.051651353817747 0.0671887895468981 0.238767928925082 -2.77555756156289e-16 7 0.111975257513235
"100" "tf2" "Solyc00g014290" -0.572187005072746 -0.0205219808150778 1.98912635449212 -0.49962380463356 -0.26977157233114 -0.627021991639593 1.97398474947765 -0.314185991483591 0.0598806091589327 0.146461199872148 0.259040616970911 -2.22044604925031e-16 7 0.120162186846321
"101" "tf2" "Solyc00g014390" -0.528411762207054 -0.400534566696784 1.99821911529288 -0.502366423001252 -0.00559530225142497 -0.561311061136366 1.95823634579138 -0.28552092935133 -0.071265356371828 -0.241983834229893 0.0324031116181362 -2.77555756156289e-16 7 0.116938988255676
"102" "tf2" "Solyc00g014395" -0.453507095840893 -0.371106484799414 2.03651655156795 -0.44849174293559 -0.290413688947924 -0.472997539044133 1.92088355243501 -0.326677650128437 -0.189017641011939 0.0367004770055487 -0.0393397256992566 -1.66533453693773e-16 8 0.0842414662873496
"103" "tf2" "Solyc00g014830" -0.410540797587839 -0.38821535379694 2.0406753745166 -0.433827911385049 -0.375091660667615 -0.43299965107916 1.89599118361715 -0.327050197591435 -0.247316554765935 0.110501263353539 -0.0802816560002468 -4.9960036108132e-16 7 0.226718382610868
"104" "tf2" "Solyc00g014980" -0.432435314384476 -0.379817177117148 2.03784946844278 -0.433960627536193 -0.311431346031656 -0.480205003373305 1.92210032086851 -0.312636967985695 -0.193717829489615 0.057784735384689 -0.0630305797217351 -3.88578058618805e-16 7 0.141424718883197
"105" "tf2" "Solyc00g014990" -0.413012743747989 -0.360205179664659 2.0355514982401 -0.485380208609035 -0.29157315760938 -0.485380208609035 1.93036218271423 -0.281353853704291 -0.212518471005574 0.0427597656903173 -0.0160609550736531 -1.66533453693773e-16 7 0.104762566977199
"106" "tf2" "Solyc00g014995" -0.413012743747989 -0.360205179664659 2.0355514982401 -0.485380208609035 -0.29157315760938 -0.485380208609035 1.93036218271423 -0.281353853704291 -0.212518471005574 0.0427597656903173 -0.0160609550736531 -1.66533453693773e-16 7 0.104762566977199
"107" "tf2" "Solyc00g015000" -0.41306473520571 -0.35949595013547 2.03538603689778 -0.486475377005097 -0.289874597546404 -0.486475377005097 1.93103199855815 -0.280381475772741 -0.211749511590444 0.0414317001678404 -0.014622986961729 -1.11022302462516e-16 7 0.104829515692416
"108" "tf2" "Solyc00g015600" 0.295645900653384 -0.905341667867103 1.87740749432609 -0.299948652590688 -0.413032445156929 -0.554730629364754 1.77911815425345 0.300177976500078 -0.518137302648718 0.0608779850509984 -0.666861943527702 7.7715611723761e-16 7 0.49682601744973
"109" "tf2" "Solyc00g015720" -0.405704623168873 -0.358580457336437 2.03592474945817 -0.485539906879824 -0.300559855193207 -0.485539906879824 1.93012835189228 -0.276714243412946 -0.216894421989555 0.0524350650782707 -0.0176914090851114 -1.11022302462516e-16 7 0.0757639107992302
"110" "tf2" "Solyc00g015730" -0.44654088995658 -0.343687218140195 2.03641933107005 -0.469883234120822 -0.306424754731637 -0.469883234120822 1.92119021215579 -0.320119422137142 -0.198486187147556 0.059314816244129 -0.00967768634757445 -1.66533453693773e-16 7 0.0725811042203071
"111" "tf2" "Solyc00g015733" -0.44654088995658 -0.343687218140195 2.03641933107005 -0.469883234120822 -0.306424754731637 -0.469883234120822 1.92119021215579 -0.320119422137142 -0.198486187147556 0.059314816244129 -0.00967768634757445 -1.66533453693773e-16 7 0.0725811042203071
"112" "tf2" "Solyc00g015735" -0.469639574061913 -0.439393027931619 2.02547381353474 -0.464728100412277 -0.159286643450085 -0.492426467678846 1.93066276652981 -0.30792487961394 -0.170705502087199 -0.111337029460696 -0.0528644563709047 -1.11022302462516e-16 8 0.157613647214087
"113" "tf2" "Solyc00g015737" -0.427368090107303 -0.361591235951774 2.04051204237418 -0.41876484717737 -0.396556043503064 -0.436231825634671 1.89500551678291 -0.343971075795966 -0.226832829229779 0.140746078764022 -0.0720069258674408 -2.77555756156289e-16 8 0.13417462233644
"114" "tf2" "Solyc00g016915" -0.485083486339771 -0.270964417808797 2.03180776216709 -0.482130916551192 -0.308338925813672 -0.485290015653658 1.92829691612567 -0.33850567900713 -0.154850257937488 0.0842116781540989 0.0556976526633786 -1.66533453693773e-16 8 0.129920617035695
"115" "tf2" "Solyc00g017235" -0.496535790816151 -0.168145154804601 2.0226220771786 -0.49241037931166 -0.340192094156176 -0.525338658090014 1.94196625384092 -0.326056024916122 -0.101358527738814 0.153887984295009 0.129545610405616 -4.9960036108132e-16 8 0.194709785209218
"116" "tf2" "Solyc00g017933" -0.402432525475127 -0.40359982271902 2.0411329371894 -0.402221365498264 -0.404077352009967 -0.428801871487026 1.88814507566396 -0.332838025642079 -0.248694039868526 0.136024472264079 -0.117845051765319 -1.11022302462516e-16 4 0.514177852076668
"117" "tf2" "Solyc00g018970" 1.28969059274316 0.335913891425652 -1.26500551661315 0.88339720972733 -0.435628562197386 -0.8083676150856 -0.92872056274342 1.96415596749569 1.24485995719499 0.861457262041298 -0.531032304584306 2.22044604925031e-15 1 1.44009340910364
"118" "tf2" "Solyc00g021655" -0.41798466889796 -0.357277286673689 2.04056689810879 -0.42614658606934 -0.415443667225558 -0.423714689242242 1.88832621451951 -0.343475849529095 -0.244181967832703 0.158439935435846 -0.0680509984707225 -5.55111512312578e-17 7 0.210664185166957
"119" "tf2" "Solyc00g022107" -0.393857317837974 -0.426375103954858 2.04004469690569 -0.382633331041253 -0.371389046625733 -0.465789897445872 1.9051596916768 -0.308035532240528 -0.220928717909582 0.104951597201062 -0.14564190141158 -1.11022302462516e-16 8 0.0640833240890447
"120" "tf2" "Solyc00g024695" -0.396832399440453 -0.43919553696956 2.03982511555096 -0.339731451527415 -0.435392555218774 -0.428673172394763 1.87660794868722 -0.344694391957317 -0.237971422903829 0.160379227969458 -0.189983579505208 -2.22044604925031e-16 4 0.095284434116064
"121" "tf2" "Solyc00g026160" 1.76843094613818 -0.435997771179783 0.377920243769306 -0.199575647287393 -1.17887385905874 -0.331903912381566 0.30368960361397 1.70953811651909 -0.708546692390292 1.10233636178023 -0.668949264320686 2.22044604925031e-15 8 4.72749561849964
"122" "tf2" "Solyc00g026165" -0.391012245675642 -0.379605773964029 2.04008004003747 -0.40833369272739 -0.388285875252585 -0.472842452417828 1.91161832544138 -0.29889443657273 -0.218700494307094 0.135719666386852 -0.0996603484728657 -3.33066907387547e-16 8 0.0287314490458124
"123" "tf2" "Solyc00g026907" -0.411160612102566 -0.385182324658685 2.04081446209314 -0.415848759461986 -0.387667205968333 -0.440955559901569 1.89721470582028 -0.328811931964678 -0.235137320616574 0.12638910987085 -0.0924855645465934 -5.55111512312578e-17 8 0.0934688089154596
"124" "tf2" "Solyc00g030000" -0.448111301916024 -0.417918830610491 2.03056494380404 -0.449814185313774 -0.209711179540692 -0.505009446423062 1.936438934874 -0.295471246474668 -0.169606087056925 -0.0512056964010115 -0.0611393756537418 -1.11022302462516e-16 8 0.0316734586013228
"125" "tf2" "Solyc00g030105" -0.404193091820749 -0.388723866611842 2.04075787719562 -0.388765864930621 -0.411029219039434 -0.448045834792973 1.89579913523426 -0.328174326639365 -0.226369009514432 0.151683141825291 -0.118399830431817 -3.33066907387547e-16 8 0.0459500654699947
"126" "tf2" "Solyc00g030215" -0.402597147367727 -0.450706104881941 2.03977897100831 -0.35744837856765 -0.451043005245996 -0.377984334944996 1.85187099653124 -0.372194581842127 -0.281441643509097 0.161986435892068 -0.184196394436742 -2.22044604925031e-16 8 0.131826626857598
"127" "tf2" "Solyc00g030520" -0.533223368208577 -1.02613198668846 1.8262178719249 -0.183830606934444 0.339544032790132 -0.422575942883554 1.71223231265504 -0.329726136832493 -0.0725499063259273 -0.766556238812614 -0.536071539103859 -3.33066907387547e-16 8 0.651038799304205
"128" "tf2" "Solyc00g032943" -0.406266928023335 -0.403466182441662 2.04111746145097 -0.417761665415663 -0.39122312524469 -0.422399560325622 1.88765952670081 -0.334274544949449 -0.255897265711997 0.121070576106516 -0.104256910640503 -1.11022302462516e-16 7 0.0683257226184704
"129" "tf2" "Solyc00g032945" -0.342829948047676 -0.465392630953154 2.03922203180106 -0.396924139268185 -0.384934353682671 -0.44914095984937 1.89542131964385 -0.275030359119662 -0.273760610474121 0.104681290791888 -0.174212288960482 0 8 0.212589271686904
"130" "tf2" "Solyc00g036964" -0.544363311177646 0.0266452703809995 1.98582272386883 -0.615674027488958 -0.33376749124925 -0.518663164333974 1.92662147566257 -0.327970803207128 -0.0694451548175496 0.198995240669946 0.361002911027516 -3.88578058618805e-16 7 0.143451536626364
"131" "tf2" "Solyc00g042852" -0.418463088093133 -0.447401026648871 2.03620007059185 -0.409185638527121 -0.276887048875912 -0.484263268446811 1.92051836346266 -0.300592699909252 -0.199252334832731 0.00590399754033812 -0.12401655932956 -2.22044604925031e-16 8 0.0373623700203581
"132" "tf2" "Solyc00g044350" -0.120836909406583 1.20749938102939 -1.37729938941738 0.340759763818492 0.844713464980569 -0.894836311004483 -0.796529571898684 1.20842973222029 2.1849702473375 -0.206340880895585 0.914813510527784 6.66133814775094e-16 9 2.00589017583543
"133" "tf2" "Solyc00g044750" -0.201630234339467 -0.151783126403308 1.93194871344998 -0.0349948302973973 -0.84726194760252 -0.696278574807286 1.85853979739519 -0.136402406609653 0.0367422498514427 0.738785065841647 -0.30280037216029 4.44089209850063e-16 8 0.321145408101699
"134" "tf2" "Solyc00g044755" -0.420056081910871 -0.0404681122099945 -0.686558538349717 -0.399776933354738 1.99701954847131 -0.450159882645994 -0.282934346022621 0.817136996072082 1.27946976937427 -1.91876736929382 0.745127679082915 2.22044604925031e-16 9 1.38507153228356
"135" "tf2" "Solyc00g050430" -1.32897935609036 0.893867260111892 -0.840890965227309 1.04135179763606 -0.437549760892406 0.67220102446213 -1.28684191723438 -0.963077220384726 1.54441571077524 0.64290035784207 0.324074965797711 -1.49880108324396e-15 3 5.533262616839
"136" "tf2" "Solyc00g052430" -0.422017273482645 -0.421230444626032 2.03860406765583 -0.416598271632759 -0.312653564525001 -0.46610451338939 1.91249740116952 -0.315536131724864 -0.211825737131783 0.0452813015448898 -0.104756822857453 -2.77555756156289e-16 8 0.0359350619068354
"137" "tf2" "Solyc00g055985" -0.489140395436847 -0.199186252128337 2.00218417197004 -0.738083337911488 -0.257886414846178 -0.31788777164719 1.85366623396955 -0.355525275965775 -0.334938510856477 0.0123853470419732 0.297930028198519 -1.11022302462516e-16 7 0.189748208294563
